candidate_id,generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,feature_available_lag_bars,feature_timestamp_rule,execution_rule,required_negative_controls,decision
a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",12,open_interest_x_taker_imbalance;taker_imbalance,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",24,open_interest_x_taker_imbalance;taker_imbalance,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",48,open_interest_x_taker_imbalance;taker_imbalance,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_12_586861f1b021,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,open_interest_x_taker_imbalance;ret_12,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,crypto_a7s2m_metrics_registry_diagnostic,F3_metrics_taker_divergence,metrics_taker_x_state,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",48,open_interest_x_taker_imbalance;ret_24,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_f08e6ccd3e24,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(premium_index))",24,open_interest_change_4h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(premium_index))",24,open_interest_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_d9a18e80ecff,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_zscore_168h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_b34ea9de976d,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_zscore_168h),ZScore(premium_index))",24,open_interest_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_286b76ebac18,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_zscore_168h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_97ce54226a6e,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_value_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_value_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_d0de35b93f1a,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_value_change_24h),ZScore(premium_index))",24,open_interest_value_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_1defa1277503,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_value_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_value_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_3d6b24b07f2a,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_value_zscore_168h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_value_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_15a2cabdc222,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_value_zscore_168h),ZScore(premium_index))",24,open_interest_value_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_3afe76506b84,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_value_zscore_168h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_value_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_change_24h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(premium_index))",24,global_long_short_account_ratio_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_change_24h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_zscore_168h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(premium_index))",24,global_long_short_account_ratio_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_12797aff58f7,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_account_ratio_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_b597fcf50cbc,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_account_ratio_change_24h),ZScore(premium_index))",24,premium_index;top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_18c0ee61da60,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_account_ratio_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_d32bf5483ef3,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_account_ratio_zscore_168h),ZScore(mark_index_ratio))",24,mark_index_ratio;top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_a1dc9121bc6b,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_account_ratio_zscore_168h),ZScore(premium_index))",24,premium_index;top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_3fac26d53a6e,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_account_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_140b174982c6,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_position_ratio_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_454dbb6be03a,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_position_ratio_change_24h),ZScore(premium_index))",24,premium_index;top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_7f4ab0f90ca8,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_position_ratio_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;top_long_short_position_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_f436e9658005,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_position_ratio_zscore_168h),ZScore(mark_index_ratio))",24,mark_index_ratio;top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_b0c8d011f418,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_position_ratio_zscore_168h),ZScore(premium_index))",24,premium_index;top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_2fdb2d759578,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(top_long_short_position_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;top_long_short_position_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_9d6920c64d77,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_change_4h),ZScore(mark_index_ratio))",24,mark_index_ratio;taker_buy_sell_volume_ratio_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_e0803ddb95f1,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_change_4h),ZScore(premium_index))",24,premium_index;taker_buy_sell_volume_ratio_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_159f2c3a0319,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_change_4h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;taker_buy_sell_volume_ratio_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_00e97830512e,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;taker_buy_sell_volume_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_39d9fe1ecae9,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_change_24h),ZScore(premium_index))",24,premium_index;taker_buy_sell_volume_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_69f1ac7d1eb8,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;taker_buy_sell_volume_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_5f1f1b62d43e,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_zscore_168h),ZScore(mark_index_ratio))",24,mark_index_ratio;taker_buy_sell_volume_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_c4e21ba956f2,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_zscore_168h),ZScore(premium_index))",24,premium_index;taker_buy_sell_volume_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
a7s2m_F4_metrics_basis_funding_interaction_24_be0bc490441f,crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(taker_buy_sell_volume_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;taker_buy_sell_volume_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE
